Id,Name,created_at,Νεα Δημοκρατια,Συριζα,Κιναλ,ΚΚΕ,prob
18225,vang***,2011,---,---,-,-,0.16
8809,Eosf***,2017,---,--,=,-,0.24
5989,4lxa***,2014,--,--,-,-,0.09
3903,Spyr***,2012,-,--,--,--,0.39
587,y******,2009,=,-,+,+,0.04
6739,SCOR***,2014,--,---,=,-,0.16
18234,o******,2010,--,-,=,-,0.06
9157,Chri***,2017,-,--,-,---,0.39
6782,pans***,2015,--,---,--,--,0.53
6927,iPar***,2015,--,---,-,--,0.23
18238,star***,2008,---,--,=,=,0.06
6934,Geor***,2015,---,--,=,=,0.12
11796,k_ts***,2020,--,--,-,--,0.30
2313,toni***,2011,+++,+,-,=,0.05
3367,N31G***,2011,+++,-,+,+,0.21
2795,ASTR***,2011,--,--,-,--,0.53
9930,july***,2018,---,--,--,=,0.18
18245,GcOH***,2018,---,=,=,+,0.42
11503,Warr***,2020,--,--,-,--,0.54
2982,ioan***,2011,++,-,+++,-,0.10
300,__mw***,2009,--,--,-,++,0.23
21841,Ener***,2019,+,=,--,+++,0.35
6463,Dimi***,2014,--,---,--,--,0.62
21854,G73P***,2020,---,-,-,---,0.33
684,petr***,2009,---,-,-,-,0.05
18254,Colt***,2018,---,-,-,-,0.17
8476,Kate***,2016,---,--,-,-,0.40
18255,TheS***,2009,-,-,-,-,0.10
22237,M192***,2022,+++,+,=,+++,0.91
1799,vout***,2011,+,--,-,+,0.12
18256,past***,2009,---,-,-,--,0.17
4362,Bell***,2012,--,---,--,--,0.25
18257,n******,2015,+++,--,=,-,0.31
21864,Eiri***,2021,---,=,=,-,0.09
8241,pyth***,2016,--,-,-,-,0.17
22242,Soti***,2022,---,---,=,=,0.50
2370,GG_T***,2011,=,-,+,+,0.25
21861,Bubo***,2020,+++,+,-,++,0.22
18262,ALFE***,2013,++,---,-,--,0.29
7616,Deme***,2015,--,---,-,--,0.20
484,DimF***,2009,-,+,++,--,0.16
4563,Tour***,2012,---,---,-,-,0.20
592,john***,2009,--,---,-,--,0.18
4952,DrGT***,2013,--,---,=,-,0.12
18272,AnSa***,2015,---,---,=,-,0.40
6239,MLTo***,2014,-,--,--,-,0.03
18273,band***,2015,++,+,=,+,0.07
5195,ASkl***,2013,-,---,-,--,0.41
578,Hris***,2009,--,---,-,--,0.26
5859,dcha***,2014,--,---,+,-,0.25
18281,Mask***,2016,---,=,+,+,0.17
1084,Alex***,2010,+,---,--,--,0.10
18284,Andr***,2014,---,---,=,-,0.18
2291,Born***,2011,-,---,-,--,0.24
6666,mayi***,2014,=,=,---,=,0.10
7215,TheO***,2015,-,-,-,++,0.21
18288,mari***,2012,---,=,-,---,0.07
4759,desp***,2012,---,---,=,-,0.42
7634,f******,2015,---,--,-,--,0.10
5083,Mile***,2013,--,--,-,++,0.19
1586,ekec***,2010,+++,+,=,++,0.02
1133,Aeto***,2010,+,--,--,--,0.17
18301,chri***,2012,-,---,---,-,0.06
889,vafe***,2009,-,-,--,--,0.06
3351,AAth***,2011,--,---,-,-,0.01
24806,prok***,2022,--,=,+++,+,0.75
18306,gpet***,2013,---,--,-,-,0.14
18307,Xant***,2012,--,++,-,++,0.11
2270,pseu***,2011,=,---,--,-,0.24
17517,kii_***,2022,--,--,=,++,0.89
24804,nefe***,2017,---,---,-,-,0.08
10776,Kons***,2019,---,---,-,-,0.36
8465,Chri***,2016,--,+++,=,+,0.14
9333,Zbut***,2017,-,--,=,+++,0.31
9710,Irin***,2018,---,--,---,--,0.37
9859,Ivan***,2018,-,---,-,---,0.15
9901,atha***,2018,++,---,-,--,0.22
9909,Atha***,2018,---,--,-,--,0.15
10278,lost***,2018,--,--,-,-,0.26
12727,Ksen***,2020,--,-,--,--,0.39
18318,Mano***,2019,+,---,=,++,0.09
18326,elen***,2014,++,++,=,++,0.30
11562,Goet***,2020,=,--,-,--,0.42
7845,koni***,2015,---,---,-,+,0.22
18329,geo_***,2011,-,---,=,-,0.03
30,adre***,2008,---,=,=,---,0.11
2733,Fara***,2011,--,---,--,-,0.20
18338,pago***,2012,+++,-,-,+,0.01
4555,Desp***,2012,-,---,=,--,0.06
18362,cycl***,2011,---,--,=,---,0.12
567,Lamp***,2009,-,---,--,--,0.17
14268,pavl***,2021,---,---,=,--,0.39
18375,ismi***,2011,---,---,-,--,0.43
5511,sarl***,2013,--,--,--,--,0.27
6887,kyri***,2015,---,--,-,--,0.29
18380,insi***,2013,---,-,=,-,0.29
4193,solu***,2012,--,---,--,-,0.15
15211,evge***,2021,---,--,-,--,0.25
18384,Vass***,2020,---,=,=,-,0.32
767,soph***,2009,---,--,--,-,0.05
18383,Menn***,2020,--,---,--,---,0.33
18385,pipe***,2017,+++,+,-,+,0.20
6140,sgou***,2014,---,--,--,--,0.18
7503,cars***,2015,---,--,-,-,0.21
12867,Geor***,2020,--,--,-,--,0.64
18389,OUTI***,2020,---,=,=,+++,0.17
18391,thra***,2015,--,--,-,-,0.25
19236,TZar***,2020,---,---,-,--,0.70
18396,Type***,2020,---,--,-,-,0.29
18400,stts***,2012,---,--,-,--,0.05
1539,alex***,2010,+,---,--,+,0.07
18403,zara***,2012,---,---,=,=,0.20
5232,gal2***,2013,---,---,-,-,0.16
18406,v******,2011,---,=,=,=,0.71
18409,CVal***,2013,--,--,=,--,0.11
2970,xrys***,2011,---,=,-,+,0.13
18410,stav***,2010,--,---,+,+,0.28
1549,gree***,2010,++,--,-,+,0.05
18412,Mano***,2011,---,-,-,---,0.08
2609,aspa***,2011,+,--,--,--,0.16
4837,mpar***,2012,--,+,=,++,0.42
1459,Ster***,2010,--,---,---,--,0.36
28,t******,2008,+,---,--,--,0.01
18415,psat***,2010,---,--,-,--,0.23
18417,Keen***,2013,---,++,=,--,0.31
270,nick***,2009,++,-,-,-,0.04
1250,Yann***,2010,-,---,--,--,0.58
7916,Efim***,2015,--,=,---,-,0.19
7665,koro***,2015,---,--,++,-,0.24
18424,mpet***,2014,+,---,=,++,0.27
20858,elpi***,2021,=,+++,=,=,0.53
20859,duVP***,2021,+,=,=,++,0.36
540,tsou***,2009,=,---,---,-,0.03
8193,StuP***,2016,--,--,--,-,0.32
346,para***,2009,-,++,=,--,0.08
20861,akgu***,2021,--,---,=,---,0.30
7786,bcga***,2015,+++,+,=,+,0.14
1308,not_***,2010,+,+++,=,---,0.20
18433,Xena***,2012,--,--,-,++,0.08
18437,PfYi***,2014,=,=,-,++,0.35
18438,Jane***,2012,+++,-,-,+,0.16
18439,anto***,2012,---,---,-,-,0.02
18441,GFlo***,2014,---,---,-,--,0.06
1,g******,2007,-,-,-,---,0.01
18444,XRHS***,2011,---,-,-,-,0.49
18445,Suga***,2014,+++,-,=,+,0.14
18446,i******,2009,---,--,-,--,0.08
2607,pano***,2011,--,--,--,-,0.28
4277,Yupi***,2012,+++,+,+,++,0.25
9563,anpe***,2018,---,--,--,--,0.33
14138,Niko***,2021,---,-,-,---,0.21
11439,ellh***,2020,---,---,-,--,0.31
2165,Zebr***,2011,---,-,-,--,0.28
18455,Horh***,2013,---,---,=,-,0.15
12101,GKQN***,2020,--,-,=,=,0.51
12387,akak***,2020,--,--,=,-,0.51
9367,stos***,2017,--,--,-,-,0.65
18459,Kour***,2009,---,=,=,=,0.06
11711,DrSm***,2020,--,---,-,-,0.43
18462,kost***,2013,+++,=,+,+,0.15
9513,Mich***,2017,--,--,-,+,0.32
10386,suho***,2019,--,+,+,-,0.54
11812,Stav***,2020,++,-,++,-,0.26
17264,Corv***,2022,--,--,-,-,0.56
22042,akou***,2022,---,-,=,-,0.20
2156,Geor***,2011,--,---,=,-,0.15
646,n******,2009,+++,++,=,=,0.16
18472,pane***,2015,+,+++,=,=,0.07
11231,sna9***,2019,---,+,-,--,0.32
14771,bosk***,2021,--,---,-,--,0.63
12388,Capi***,2020,+,---,-,+++,0.43
18476,Elec***,2019,++,+,++,++,0.39
7776,Xris***,2015,-,---,-,-,0.16
18479,Kach***,2019,---,-,-,--,0.12
12576,Iren***,2020,--,---,---,--,0.33
10197,Sard***,2018,---,---,-,--,0.28
11609,Veta***,2020,--,---,--,--,0.17
7647,alex***,2015,---,=,=,+,0.25
3516,Apos***,2011,-,---,---,-,0.10
18483,asta***,2015,+++,--,-,--,0.10
9624,Miza***,2018,---,-,=,-,0.67
1113,Soph***,2010,---,-,=,-,0.06
5507,ds_s***,2013,-,--,---,-,0.10
3243,C******,2011,--,---,-,--,0.21
22496,v******,2020,+++,---,-,--,0.28
4953,evro***,2013,+,---,-,++,0.21
5391,BIMA***,2013,---,+,-,--,0.35
2102,Skyw***,2011,---,=,=,=,0.11
18490,kpan***,2010,---,-,=,--,0.26
22064,Ange***,2018,--,--,--,=,0.09
6473,elen***,2014,++,-,-,+,0.06
18491,Anni***,2009,+,=,+,+++,0.07
7791,tc3w***,2015,---,--,--,--,0.31
1563,ange***,2010,---,--,-,=,0.04
4757,gion***,2012,+,--,--,-,0.44
2255,Geor***,2011,---,-,=,-,0.07
18497,Spyr***,2012,--,---,--,--,0.22
23505,Thal***,2022,--,---,-,-,0.22
18504,T******,2012,---,=,=,=,0.05
9268,O_Pa***,2017,-,---,+,++,0.18
13190,miha***,2021,---,--,--,--,0.18
10338,pela***,2018,++,--,=,--,0.41
18507,bash***,2018,---,-,-,---,0.05
13253,CLOU***,2021,=,---,=,=,0.46
10282,past***,2018,=,---,=,---,0.20
9984,hatz***,2018,++,---,=,=,0.21
18508,whaa***,2020,-,---,=,-,0.08
4765,agge***,2012,---,--,-,--,0.21
7339,9468***,2015,--,---,-,--,0.16
18510,nigh***,2009,---,---,--,---,0.05
18511,alht***,2015,--,--,-,++,0.31
18513,dkit***,2009,+++,=,=,++,0.23
789,typo***,2009,++,--,-,--,0.07
16146,Sakk***,2022,---,--,-,--,0.81
18519,Dimi***,2022,---,-,-,+,0.70
17577,NTso***,2022,+,---,-,--,0.82
1117,taxi***,2010,-,---,-,--,0.27
6504,dion***,2014,--,-,=,--,0.52
726,VA51***,2009,+,-,+,+++,0.10
4690,marg***,2012,++,---,=,--,0.07
16925,Trol***,2022,+,---,-,+,0.67
24114,elen***,2016,+++,-,=,+,0.14
24115,E918***,2021,++,-,+++,+,0.37
7605,PaNi***,2015,-,---,-,-,0.36
6662,viol***,2014,---,--,-,--,0.08
7711,poly***,2015,--,---,-,--,0.20
1971,Elen***,2011,--,---,-,-,0.17
2036,popi***,2011,-,--,-,-,0.15
6081,Inge***,2014,---,--,-,--,0.29
15090,Comm***,2021,---,---,-,--,0.57
15492,Axai***,2021,--,---,+,--,0.45
24121,ster***,2021,=,++,-,+,0.55
7149,viki***,2015,++,--,-,--,0.28
7224,RTav***,2015,--,-,+,-,0.14
1222,trag***,2010,-,-,--,-,0.26
1974,Maki***,2011,+,---,=,+,0.34
1403,Kath***,2010,++,--,-,-,0.03
3053,acen***,2011,--,--,--,--,0.29
9318,anag***,2017,---,=,=,=,0.31
15138,pont***,2021,--,---,-,--,0.54
8556,Cour***,2016,+,=,--,-,0.24
8617,re_a***,2016,+,--,++,++,0.67
8622,Witc***,2016,-,-,-,---,0.25
8704,aher***,2016,---,---,-,-,0.12
8835,theG***,2017,---,--,-,-,0.31
12763,Akir***,2020,--,---,--,-,0.38
12859,latt***,2020,--,--,-,--,0.61
13118,soti***,2021,---,--,-,--,0.31
8783,papy***,2016,---,--,-,---,0.14
12817,Gera***,2020,---,--,++,--,0.24
12978,toxo***,2020,+++,+,--,---,0.19
13209,Oasi***,2021,-,--,--,-,0.54
13031,k_fa***,2020,--,-,-,--,0.69
14066,chri***,2021,++,---,--,-,0.26
14259,foti***,2021,++,-,-,--,0.49
14416,SSav***,2021,---,--,-,--,0.62
14116,Unde***,2021,---,--,--,--,0.42
14760,vako***,2021,--,---,--,--,0.34
16525,King***,2022,-,--,-,-,0.83
14628,Paid***,2021,---,--,--,--,0.32
18560,Syri***,2021,--,+++,=,+,0.33
13458,Anna***,2021,+,--,-,---,0.41
15110,6hmo***,2021,-,--,-,--,0.73
15217,Vasi***,2021,--,---,--,--,0.82
14087,KZou***,2021,--,---,--,-,0.20
16051,Non_***,2022,++,--,--,-,0.63
15021,Sara***,2021,--,++,--,--,0.49
18566,GrHe***,2021,--,+,++,--,0.40
15294,diaf***,2021,---,--,-,--,0.52
14750,__da***,2021,--,---,--,-,0.58
18567,Bill***,2021,+++,-,=,+,0.45
16513,Ange***,2022,-,---,-,--,0.77
4838,Cons***,2012,--,---,-,--,0.13
3673,brin***,2012,---,-,=,-,0.22
3022,depr***,2011,---,-,=,-,0.08
6678,brit***,2014,---,---,=,-,0.15
5434,Pire***,2013,=,++,-,-,0.40
839,Anto***,2009,---,--,=,--,0.10
1602,skul***,2010,+++,-,=,++,0.22
8253,skai***,2016,---,--,-,--,0.25
8288,draf***,2016,-,--,-,--,0.15
15041,VSia***,2021,--,+,-,-,0.76
18580,Dimi***,2021,-,--,--,---,0.42
18581,news***,2022,++,=,=,=,0.80
18585,Conc***,2013,++,--,+,++,0.65
4685,mari***,2012,---,--,+,-,0.20
13408,pant***,2021,---,--,--,--,0.28
17406,Mahi***,2022,--,+,-,---,0.83
18591,athe***,2021,=,=,=,--,0.51
16328,KMan***,2022,++,--,++,+++,0.47
18592,efii***,2022,---,--,=,-,0.11
14556,Mia_***,2021,---,=,=,-,0.38
17380,Epop***,2022,---,---,-,-,0.72
1534,Theo***,2010,---,+,=,+,0.03
18596,5ZFd***,2020,---,-,-,---,0.32
18599,s_ob***,2015,---,=,=,=,0.06
13015,Spat***,2020,=,+++,-,-,0.18
18602,don_***,2021,---,+++,=,-,0.25
18603,EzOM***,2021,---,=,=,--,0.61
24321,kitt***,2020,-,--,-,+++,0.30
5723,Pant***,2013,---,--,-,--,0.65
16407,elen***,2022,--,--,-,-,0.24
1489,Mour***,2010,-,---,=,=,0.07
7423,giak***,2015,---,--,-,--,0.40
18611,hera***,2011,---,---,-,-,0.05
3913,apok***,2012,--,--,--,-,0.20
93,Dexi***,2008,+,---,--,-,0.20
9377,the_***,2017,--,-,-,-,0.21
18613,ljV7***,2017,---,+,-,--,0.67
10047,oiko***,2018,+,-,=,-,0.40
10677,mark***,2019,---,--,-,-,0.20
11442,Agge***,2020,---,---,=,=,0.09
18622,desp***,2009,---,-,++,--,0.06
18623,Stat***,2012,+++,--,-,---,0.10
8000,anar***,2015,---,+,++,+,0.08
15273,moux***,2021,---,--,-,--,0.24
1964,Grac***,2011,---,--,++,--,0.39
18633,mann***,2018,+++,++,=,+,0.24
11272,karn***,2019,---,--,--,--,0.34
18634,li_l***,2020,+++,-,+,+,0.19
11876,Cagl***,2020,-,---,-,---,0.55
11958,repo***,2020,+++,+++,=,=,0.25
18635,Z******,2019,++,++,++,++,0.27
8458,bisk***,2016,---,---,=,-,0.35
18642,N******,2009,---,--,-,--,0.06
29,A******,2008,---,-,-,--,0.07
6903,Mich***,2015,-,-,++,-,0.17
18652,pant***,2010,--,--,--,--,0.24
18655,tara***,2011,+,--,-,-,0.08
1463,d******,2010,--,--,--,-,0.07
18656,KAT_***,2015,---,---,-,--,0.11
6895,brat***,2015,-,---,=,-,0.16
695,GoGo***,2009,---,-,-,--,0.06
7747,chri***,2015,++,---,-,-,0.35
4729,spsa***,2012,--,-,-,--,0.37
3786,mada***,2012,--,--,-,-,0.15
18663,O_al***,2010,-,++,-,--,0.26
1369,aris***,2010,---,---,-,=,0.09
18666,bona***,2009,+,--,+,-,0.21
1503,sasm***,2010,---,-,=,-,0.12
12775,psir***,2020,-,=,---,---,0.18
18673,Boug***,2020,---,=,=,-,0.50
18674,loul***,2017,-,---,-,-,0.19
18675,kkri***,2016,---,--,-,--,0.24
5645,Yona***,2013,--,---,=,-,0.07
5871,saki***,2014,--,=,-,-,0.23
5978,cost***,2014,=,-,--,-,0.20
12779,SirD***,2020,-,--,-,-,0.45
22690,Goei***,2020,-,---,--,---,0.22
5397,Nico***,2013,-,--,--,-,0.14
7302,Phil***,2015,-,-,--,--,0.15
12749,Anas***,2020,-,---,-,--,0.44
18683,s_ta***,2018,--,---,-,--,0.09
18692,esyp***,2020,---,---,--,--,0.75
1935,spyr***,2011,-,--,--,--,0.21
14715,WKAc***,2021,---,--,--,-,0.51
15078,kosm***,2021,+,---,=,--,0.51
9088,p******,2017,---,--,-,---,0.06
15644,ilia***,2022,---,---,-,-,0.38
277,vasi***,2009,--,+,-,+,0.16
21081,dimi***,2018,=,-,--,-,0.23
17634,Kalo***,2022,---,---,++,-,0.83
14924,Anpa***,2021,---,--,=,-,0.22
16406,Deni***,2022,---,--,-,--,0.60
160,gorg***,2009,-,-,=,---,0.07
14236,0fP9***,2021,---,--,-,-,0.49
18702,Char***,2022,-,--,-,--,0.71
8388,neve***,2016,--,---,++,-,0.20
18707,Bizz***,2011,++,+++,-,-,0.21
2425,kuri***,2011,+,++,-,-,0.38
18709,taki***,2015,---,=,=,+++,0.16
15144,Xplu***,2021,---,---,-,--,0.34
15333,etso***,2021,++,---,-,=,0.67
18710,DipO***,2022,-,--,-,---,0.13
18711,lera***,2014,---,--,-,--,0.08
7271,Refu***,2015,---,-,-,=,0.05
18713,dim_***,2015,+,---,--,+,0.09
5556,Kont***,2013,---,--,-,-,0.16
18714,GPar***,2022,-,---,-,-,0.25
6632,stam***,2014,---,--,-,--,0.36
16738,1******,2022,++,+++,=,+,0.31
4185,dimi***,2012,+,=,-,-,0.08
4255,part***,2012,---,--,-,-,0.28
5979,EDom***,2014,---,---,-,+,0.04
1477,opot***,2010,+,+,++,=,0.02
18724,Glav***,2009,+++,-,=,+,0.12
497,eVaN***,2009,--,-,-,=,0.03
18725,mada***,2011,+++,-,=,+,0.08
7835,saki***,2015,--,---,-,--,0.08
7113,liai***,2015,---,---,-,--,0.33
18728,Vasi***,2012,---,---,-,-,0.07
22174,Kako***,2021,+,--,-,--,0.41
18730,elia***,2012,---,--,-,--,0.10
18731,Andy***,2014,---,--,-,---,0.07
4283,spir***,2012,---,--,-,--,0.16
5823,Sros***,2014,+++,-,++,-,0.24
4495,Thel***,2012,---,--,-,--,0.22
12743,logi***,2020,=,--,-,+,0.47
14722,mits***,2021,--,--,-,--,0.83
8291,Chri***,2016,=,---,=,=,0.14
4912,harr***,2013,---,---,-,---,0.07
18743,arxa***,2015,--,--,--,--,0.19
5333,t582***,2013,---,-,+,-,0.31
6774,Agri***,2015,---,--,+,-,0.38
14283,amph***,2021,--,---,-,---,0.16
14877,long***,2021,+,+++,=,=,0.24
18745,Petr***,2021,--,---,-,---,0.27
18749,Roxi***,2010,---,---,=,=,0.04
18750,e******,2010,---,+,=,=,0.13
13701,Mati***,2021,+,+,+,+,0.17
14276,Begi***,2021,+++,+,++,+,0.54
13132,Stav***,2021,---,---,=,=,0.21
3586,TKos***,2012,+,=,---,=,0.28
6602,eu_j***,2014,---,=,=,=,0.23
14529,g9Yi***,2021,-,--,-,+++,0.54
792,Delt***,2009,---,---,-,--,0.03
4738,Teh_***,2012,---,---,=,-,0.20
3690,BAGG***,2012,---,--,-,-,0.23
339,xste***,2009,---,--,+,--,0.02
3922,Elia***,2012,=,+++,=,=,0.13
15666,Mith***,2022,-,--,-,--,0.57
7127,Kika***,2015,++,---,-,-,0.10
835,ange***,2009,---,--,-,-,0.24
18815,A******,2010,-,---,=,-,0.10
1349,oxta***,2010,--,=,=,-,0.09
22751,v_ve***,2021,---,--,=,--,0.23
2166,Shre***,2011,--,--,--,-,0.29
18821,Papa***,2012,=,--,+,+,0.15
10066,gzam***,2018,+++,-,=,++,0.16
18822,onne***,2016,+,--,-,-,0.41
18823,Karo***,2019,--,---,=,--,0.24
24357,Petr***,2019,--,---,---,--,0.08
24363,Neen***,2019,=,---,=,=,0.63
4198,akis***,2012,-,--,-,-,0.56
24370,cvpy***,2019,---,=,=,-,0.21
1855,B******,2011,---,-,-,--,0.16
3826,a******,2012,---,--,=,+,0.24
18841,_ser***,2011,+,---,-,---,0.04
6641,lora***,2014,---,--,--,--,0.11
1867,theg***,2011,---,--,-,-,0.06
18847,yian***,2010,+++,-,++,=,0.06
2226,left***,2011,--,---,-,-,0.11
9358,Vasi***,2017,--,---,-,--,0.08
9713,Vent***,2018,++,--,++,--,0.38
9760,foro***,2018,++,-,-,-,0.09
11536,Gran***,2020,---,--,-,--,0.53
18848,Lore***,2020,=,=,=,---,0.21
11072,mpou***,2019,---,=,=,=,0.24
18855,Mano***,2022,--,---,-,---,0.65
18854,Frau***,2017,--,---,-,--,0.19
18850,Zero***,2011,++,---,=,-,0.10
9853,WMMG***,2018,--,---,++,--,0.36
652,C_Pa***,2009,-,-,--,+,0.14
6997,saib***,2015,--,-,=,+,0.17
9272,Soti***,2017,+,=,--,+,0.42
10930,Jimg***,2019,---,--,=,--,0.39
18866,kais***,2017,--,---,-,---,0.42
18868,Epic***,2020,++,+,+,++,0.15
18859,htou***,2022,-,-,++,--,0.33
18867,sant***,2014,=,+++,-,-,0.49
18865,Pkho***,2017,+,=,+,++,0.40
2062,NikP***,2011,+,---,+,+,0.06
10999,gr_n***,2019,-,-,=,---,0.19
12571,pers***,2020,++,---,=,-,0.33
8871,LosV***,2017,--,--,--,-,0.20
13734,MGar***,2021,--,---,--,-,0.23
13958,Cavv***,2021,=,=,=,+++,0.09
14339,Joyo***,2021,++,--,++,+,0.67
15801,lore***,2022,--,--,-,--,0.67
15834,mls_***,2022,---,--,=,-,0.60
18869,desp***,2022,-,+,+,-,0.30
18876,Jo93***,2021,+++,=,-,++,0.20
18877,gior***,2022,---,--,--,--,0.25
18360,Stll***,2022,---,---,=,--,0.90
15756,OMKB***,2022,---,--,+,-,0.54
18882,Anto***,2022,---,-,-,=,0.19
17161,EXIK***,2022,---,=,-,-,0.32
1894,Monk***,2011,---,-,---,-,0.16
1006,zagk***,2010,-,--,---,-,0.08
4290,Mafa***,2012,--,--,-,-,0.13
5419,DRAK***,2013,+,-,+,=,0.21
5262,agge***,2013,--,--,-,-,0.19
8028,spir***,2015,--,---,-,--,0.50
8122,chri***,2016,--,---,-,--,0.22
4458,Stef***,2012,++,---,-,-,0.46
15886,blac***,2022,--,---,--,-,0.51
5209,gkas***,2013,---,=,--,--,0.30
597,gio_***,2009,---,-,-,-,0.39
18900,Kual***,2014,---,-,--,--,0.59
18902,mano***,2009,--,---,--,--,0.03
1962,Word***,2011,--,--,-,--,0.21
1696,kost***,2010,+,=,=,+++,0.29
4844,m******,2012,---,-,-,-,0.09
16768,dino***,2022,-,---,--,--,0.91
3149,Kate***,2011,---,--,-,--,0.15
1987,geor***,2011,--,-,-,+,0.05
3331,v_li***,2011,-,---,=,--,0.05
3491,abel***,2011,+,--,--,-,0.10
4158,Mari***,2012,---,=,+,--,0.31
18903,Taki***,2016,--,-,=,+++,0.13
5721,irak***,2013,---,--,-,-,0.26
4085,KBOU***,2012,-,--,--,--,0.19
15050,dimi***,2021,---,--,--,--,0.57
13227,pane***,2021,--,---,-,--,0.72
14914,Port***,2021,-,--,-,--,0.35
15693,anas***,2022,++,--,=,=,0.85
18907,KotG***,2022,-,-,---,-,0.43
18911,alwa***,2009,-,---,=,++,0.06
18914,mene***,2011,---,---,-,--,0.26
8033,AXar***,2015,---,=,-,-,0.07
8103,xris***,2015,+++,+,=,+,0.25
1034,cavo***,2010,--,---,--,--,0.18
18922,tsou***,2011,---,-,--,---,0.13
1837,geor***,2011,-,--,++,--,0.02
3926,pepp***,2012,--,---,-,-,0.14
18923,kmav***,2009,---,--,-,--,0.01
18925,Lume***,2015,+++,-,+,-,0.20
6197,Ksia***,2014,---,--,--,=,0.25
13836,brok***,2021,---,--,-,-,0.76
8632,Ilia***,2016,--,--,-,+,0.42
9986,chri***,2018,--,---,-,--,0.14
18937,just***,2020,++,++,=,+,0.39
18931,The_***,2020,---,-,--,---,0.29
5289,jimg***,2013,--,--,-,--,0.23
18942,sfoo***,2010,---,-,=,-,0.05
15137,daim***,2021,+,---,--,-,0.75
5960,Dimi***,2014,=,--,+,--,0.45
9366,tsip***,2017,+++,=,+,+,0.16
9553,tsou***,2018,--,--,-,+,0.30
12395,zen_***,2020,---,--,=,---,0.42
18948,Tria***,2022,--,--,--,-,0.93
18947,GVla***,2020,--,---,+,-,0.28
16873,AADM***,2022,--,--,-,---,0.79
18952,Aker***,2012,-,---,=,-,0.14
5984,kall***,2014,--,---,--,--,0.27
16669,Geor***,2022,+,=,--,-,0.76
12086,Alex***,2020,---,--,-,=,0.29
7168,Fran***,2015,-,---,-,-,0.21
12400,1977***,2020,+++,+,+,+,0.34
12456,Ioan***,2020,---,=,=,--,0.12
18959,cris***,2015,-,--,-,--,0.19
18960,STEL***,2012,---,--,=,++,0.05
2138,gian***,2011,---,--,--,-,0.11
6436,Baki***,2014,---,--,-,-,0.05
15605,sara***,2022,--,---,--,---,0.55
2524,5******,2011,--,--,-,--,0.40
3929,taso***,2012,---,=,=,=,0.14
18970,Weas***,2009,---,=,-,++,0.13
13296,DPla***,2021,--,-,---,--,0.51
6558,g******,2014,--,---,--,--,0.31
20052,Kaka***,2021,--,-,--,--,0.50
20047,JOHN***,2021,--,---,-,---,0.45
1898,Di_T***,2011,-,---,-,---,0.24
6938,seke***,2015,--,--,-,-,0.54
245,thom***,2009,++,-,-,-,0.12
9093,Dimi***,2017,--,---,--,--,0.34
9382,blak***,2017,---,---,-,--,0.55
8081,edga***,2015,=,---,=,-,0.15
18979,ilia***,2010,---,---,=,--,0.08
18982,farp***,2016,+++,--,--,-,0.13
7653,mski***,2015,---,--,-,--,0.22
5732,Maki***,2013,---,---,=,-,0.09
18986,Deni***,2010,---,+,=,-,0.14
3598,cvan***,2012,-,---,=,--,0.21
1087,lazi***,2010,--,---,-,--,0.68
18988,icon***,2013,-,---,=,++,0.24
4168,Elas***,2012,+++,---,=,++,0.22
18990,sdou***,2010,-,-,---,+,0.08
3809,DZor***,2012,---,--,=,+,0.08
3333,t******,2011,---,--,--,--,0.15
3900,sara***,2012,+,+,+,+,0.08
18997,emle***,2010,---,--,=,--,0.06
18999,21Li***,2014,+,---,+++,-,0.18
5987,FifK***,2014,--,--,-,--,0.27
8009,Theo***,2015,--,---,--,--,0.63
16798,zero***,2022,+,---,-,-,0.54
2846,edim***,2011,+++,+,=,+,0.05
10691,vvva***,2019,---,---,--,--,0.21
19005,ftm5***,2021,+,+,++,+,0.70
2243,Varz***,2011,--,--,-,-,0.06
16794,Boti***,2022,---,---,=,--,0.70
16985,Dana***,2022,+++,--,--,+,0.67
19011,KGK_***,2021,---,-,-,=,0.31
22954,niki***,2019,-,++,-,--,0.09
11586,Geor***,2020,---,--,=,--,0.17
19018,mano***,2018,+,---,-,--,0.38
9461,2******,2017,--,--,-,-,0.32
9507,Maxi***,2017,---,---,-,--,0.40
9574,Vale***,2018,---,=,=,-,0.08
9740,x346***,2018,---,-,--,-,0.58
9779,trik***,2018,=,---,=,-,0.85
10777,nico***,2019,--,---,-,---,0.28
10829,naga***,2019,-,-,+,---,0.09
11024,Bout***,2019,--,--,=,--,0.13
9437,Pits***,2017,+++,+,-,+,0.33
9537,peir***,2018,--,--,+,=,0.14
9599,vasa***,2018,---,--,=,-,0.09
9866,4eve***,2018,--,--,-,--,0.61
10614,onei***,2019,+,--,--,--,0.35
9706,cele***,2018,--,-,---,-,0.42
9796,anto***,2018,++,+++,=,++,0.21
10155,brie***,2018,+++,+,=,+,0.42
11218,sKU4***,2019,+,---,++,=,0.53
11471,Tony***,2020,++,---,-,-,0.21
11199,GMou***,2019,--,--,--,-,0.15
12846,Acil***,2020,---,-,=,--,0.09
9685,H_Gk***,2018,--,--,-,-,0.61
9650,Lago***,2018,+,=,+,+,0.53
9883,Sabb***,2018,++,--,=,++,0.39
9535,Mari***,2018,-,=,+++,=,0.08
9734,Alex***,2018,--,---,-,--,0.34
